"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","24/04/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","11"
"Acquired By","Jenasee"
"Series Date","05/12/2024"
"Series Time","17:59:21"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"AutoLV 18","B-Mode","Heart Rate","BPM","369.230769",
"AutoLV 18","B-Mode","Area","mm2","81.069278",
"AutoLV 18","B-Mode","Area;s","mm2","45.400326",
"AutoLV 18","B-Mode","Area;d","mm2","80.765679",
"AutoLV 18","B-Mode","Volume","uL","391.045416",
"AutoLV 18","B-Mode","Volume;s","uL","144.124865",
"AutoLV 18","B-Mode","Volume;d","uL","393.654573",
"AutoLV 18","B-Mode","Stroke Volume","uL","249.529709",
"AutoLV 18","B-Mode","Ejection Fraction","%","63.387987",
"AutoLV 18","B-Mode","Fractional Shortening","%","14.082232",
"AutoLV 18","B-Mode","Cardiac Output","mL/min","92.134046",
"AutoLV 18","B-Mode","Cycles","","3.000000",


