"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","28/04/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","84"
"Acquired By","Jenasee"
"Series Date","31/01/2025"
"Series Time","15:45:24"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"AutoLV 117","B-Mode","Heart Rate","BPM","374.414977",
"AutoLV 117","B-Mode","Area","mm2","48.840943",
"AutoLV 117","B-Mode","Area;s","mm2","47.017892",
"AutoLV 117","B-Mode","Area;d","mm2","82.834354",
"AutoLV 117","B-Mode","Volume","uL","164.154434",
"AutoLV 117","B-Mode","Volume;s","uL","153.226412",
"AutoLV 117","B-Mode","Volume;d","uL","408.823799",
"AutoLV 117","B-Mode","Stroke Volume","uL","255.597386",
"AutoLV 117","B-Mode","Ejection Fraction","%","62.520183",
"AutoLV 117","B-Mode","Fractional Shortening","%","13.977032",
"AutoLV 117","B-Mode","Cardiac Output","mL/min","95.699489",
"AutoLV 117","B-Mode","Cycles","","3.000000",


