"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","25/04/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","14"
"Acquired By","Jenasee"
"Series Date","31/01/2025"
"Series Time","18:32:08"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"AutoLV 21","B-Mode","Heart Rate","BPM","357.089719",
"AutoLV 21","B-Mode","Area","mm2","51.777205",
"AutoLV 21","B-Mode","Area;s","mm2","30.365865",
"AutoLV 21","B-Mode","Area;d","mm2","58.185736",
"AutoLV 21","B-Mode","Volume","uL","184.125918",
"AutoLV 21","B-Mode","Volume;s","uL","74.290595",
"AutoLV 21","B-Mode","Volume;d","uL","224.825862",
"AutoLV 21","B-Mode","Stroke Volume","uL","150.535268",
"AutoLV 21","B-Mode","Ejection Fraction","%","66.956384",
"AutoLV 21","B-Mode","Fractional Shortening","%","16.351541",
"AutoLV 21","B-Mode","Cardiac Output","mL/min","53.754596",
"AutoLV 21","B-Mode","Cycles","","3.000000",


