"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","02/05/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","99"
"Acquired By","Jenasee"
"Series Date","05/03/2025"
"Series Time","19:25:55"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"AutoLV 137","B-Mode","Heart Rate","BPM","391.964723",
"AutoLV 137","B-Mode","Area","mm2","77.149402",
"AutoLV 137","B-Mode","Area;s","mm2","42.531288",
"AutoLV 137","B-Mode","Area;d","mm2","76.999436",
"AutoLV 137","B-Mode","Volume","uL","361.485376",
"AutoLV 137","B-Mode","Volume;s","uL","122.978332",
"AutoLV 137","B-Mode","Volume;d","uL","364.205453",
"AutoLV 137","B-Mode","Stroke Volume","uL","241.227121",
"AutoLV 137","B-Mode","Ejection Fraction","%","66.233803",
"AutoLV 137","B-Mode","Fractional Shortening","%","7.789317",
"AutoLV 137","B-Mode","Cardiac Output","mL/min","94.552522",
"AutoLV 137","B-Mode","Cycles","","3.000000",


