"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","02/05/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","96"
"Acquired By","Jenasee"
"Series Date","08/01/2025"
"Series Time","19:09:23"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","PSLAX B-Mode"
,,,
"Measurement","Mode","Parameter","Units","Instance 1"
"LV Trace","B-Mode","Heart Rate","BPM","417.972832",
"LV Trace","B-Mode","Area","mm2","74.131818",
"LV Trace","B-Mode","Area;s","mm2","46.374203",
"LV Trace","B-Mode","Area;d","mm2","78.632279",
"LV Trace","B-Mode","Volume","uL","348.974785",
"LV Trace","B-Mode","Volume;s","uL","154.257300",
"LV Trace","B-Mode","Volume;d","uL","377.905960",
"LV Trace","B-Mode","Stroke Volume","uL","223.648660",
"LV Trace","B-Mode","Ejection Fraction","%","59.181035",
"LV Trace","B-Mode","Fractional Shortening","%","14.909181",
"LV Trace","B-Mode","Cardiac Output","mL/min","93.479064",

Calculation,,Units,
"Area;d (LV Trace)",,"mm2",78.632279,
"Area;s (LV Trace)",,"mm2",46.374203,
"CO (LV Trace)",,"mL/min",93.479064,
"EF (LV Trace)",,"%",59.181035,
"FS (LV Trace)",,"%",14.909181,
"SV (LV Trace)",,"uL",223.648660,
"V;d (LV Trace)",,"uL",377.905960,
"V;s (LV Trace)",,"uL",154.257300,



