"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","02/05/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","114"
"Acquired By","Jenasee"
"Series Date","07/01/2025"
"Series Time","19:03:52"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"AutoLV 158","B-Mode","Heart Rate","BPM","402.212167",
"AutoLV 158","B-Mode","Area","mm2","44.511517",
"AutoLV 158","B-Mode","Area;s","mm2","42.565453",
"AutoLV 158","B-Mode","Area;d","mm2","77.891910",
"AutoLV 158","B-Mode","Volume","uL","140.081707",
"AutoLV 158","B-Mode","Volume;s","uL","126.619753",
"AutoLV 158","B-Mode","Volume;d","uL","364.289474",
"AutoLV 158","B-Mode","Stroke Volume","uL","237.669721",
"AutoLV 158","B-Mode","Ejection Fraction","%","65.241995",
"AutoLV 158","B-Mode","Fractional Shortening","%","14.080963",
"AutoLV 158","B-Mode","Cardiac Output","mL/min","95.593653",
"AutoLV 158","B-Mode","Cycles","","3.000000",


