"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","24/04/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","1"
"Acquired By","Jenasee"
"Series Date","11/12/2024"
"Series Time","20:49:18"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application","Cardiac"
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"AutoLV 1","B-Mode","Heart Rate","BPM","408.580184",
"AutoLV 1","B-Mode","Area","mm2","54.491645",
"AutoLV 1","B-Mode","Area;s","mm2","15.958059",
"AutoLV 1","B-Mode","Area;d","mm2","54.521999",
"AutoLV 1","B-Mode","Volume","uL","187.549010",
"AutoLV 1","B-Mode","Volume;s","uL","28.649562",
"AutoLV 1","B-Mode","Volume;d","uL","194.799834",
"AutoLV 1","B-Mode","Stroke Volume","uL","166.150271",
"AutoLV 1","B-Mode","Ejection Fraction","%","85.292820",
"AutoLV 1","B-Mode","Fractional Shortening","%","24.070731",
"AutoLV 1","B-Mode","Cardiac Output","mL/min","67.885708",
"AutoLV 1","B-Mode","Cycles","","3.000000",


