"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","28/04/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","68"
"Acquired By","Jenasee"
"Series Date","31/08/2024"
"Series Time","18:45:44"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","PSLAX B-Mode"
,,,
"Measurement","Mode","Parameter","Units","Instance 1"
"LV Trace","B-Mode","Heart Rate","BPM","434.625136",
"LV Trace","B-Mode","Area","mm2","30.062106",
"LV Trace","B-Mode","Area;s","mm2","29.316484",
"LV Trace","B-Mode","Area;d","mm2","68.339555",
"LV Trace","B-Mode","Volume","uL","67.906481",
"LV Trace","B-Mode","Volume;s","uL","69.347200",
"LV Trace","B-Mode","Volume;d","uL","300.181920",
"LV Trace","B-Mode","Stroke Volume","uL","230.834720",
"LV Trace","B-Mode","Ejection Fraction","%","76.898276",
"LV Trace","B-Mode","Fractional Shortening","%","18.568496",
"LV Trace","B-Mode","Cardiac Output","mL/min","100.326571",

Calculation,,Units,
"Area;d (LV Trace)",,"mm2",68.339555,
"Area;s (LV Trace)",,"mm2",29.316484,
"CO (LV Trace)",,"mL/min",100.326571,
"EF (LV Trace)",,"%",76.898276,
"FS (LV Trace)",,"%",18.568496,
"SV (LV Trace)",,"uL",230.834720,
"V;d (LV Trace)",,"uL",300.181920,
"V;s (LV Trace)",,"uL",69.347200,



