"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","02/05/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","113"
"Acquired By","Jenasee"
"Series Date","07/01/2025"
"Series Time","20:53:19"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"AutoLV 157","B-Mode","Heart Rate","BPM","365.296804",
"AutoLV 157","B-Mode","Area","mm2","36.332566",
"AutoLV 157","B-Mode","Area;s","mm2","26.045516",
"AutoLV 157","B-Mode","Area;d","mm2","53.553083",
"AutoLV 157","B-Mode","Volume","uL","100.987894",
"AutoLV 157","B-Mode","Volume;s","uL","57.683693",
"AutoLV 157","B-Mode","Volume;d","uL","191.670961",
"AutoLV 157","B-Mode","Stroke Volume","uL","133.987268",
"AutoLV 157","B-Mode","Ejection Fraction","%","69.904834",
"AutoLV 157","B-Mode","Fractional Shortening","%","18.473184",
"AutoLV 157","B-Mode","Cardiac Output","mL/min","48.945121",
"AutoLV 157","B-Mode","Cycles","","3.000000",


