"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","02/05/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","106"
"Acquired By","Jenasee"
"Series Date","11/12/2024"
"Series Time","19:51:58"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","PSLAX B-Mode"
,,,
"Measurement","Mode","Parameter","Units","Instance 1"
"LV Trace","B-Mode","Heart Rate","BPM","426.666667",
"LV Trace","B-Mode","Area","mm2","77.926408",
"LV Trace","B-Mode","Area;s","mm2","48.395654",
"LV Trace","B-Mode","Area;d","mm2","82.354529",
"LV Trace","B-Mode","Volume","uL","375.380601",
"LV Trace","B-Mode","Volume;s","uL","168.392775",
"LV Trace","B-Mode","Volume;d","uL","410.261797",
"LV Trace","B-Mode","Stroke Volume","uL","241.869022",
"LV Trace","B-Mode","Ejection Fraction","%","58.954800",
"LV Trace","B-Mode","Fractional Shortening","%","13.647528",
"LV Trace","B-Mode","Cardiac Output","mL/min","103.197449",

Calculation,,Units,
"Area;d (LV Trace)",,"mm2",82.354529,
"Area;s (LV Trace)",,"mm2",48.395654,
"CO (LV Trace)",,"mL/min",103.197449,
"EF (LV Trace)",,"%",58.954800,
"FS (LV Trace)",,"%",13.647528,
"SV (LV Trace)",,"uL",241.869022,
"V;d (LV Trace)",,"uL",410.261797,
"V;s (LV Trace)",,"uL",168.392775,



