"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","02/05/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","118"
"Acquired By","Jenasee"
"Series Date","11/12/2024"
"Series Time","15:42:03"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"AutoLV 163","B-Mode","Heart Rate","BPM","354.924579",
"AutoLV 163","B-Mode","Area","mm2","72.984187",
"AutoLV 163","B-Mode","Area;s","mm2","40.332838",
"AutoLV 163","B-Mode","Area;d","mm2","76.368472",
"AutoLV 163","B-Mode","Volume","uL","329.904217",
"AutoLV 163","B-Mode","Volume;s","uL","113.401683",
"AutoLV 163","B-Mode","Volume;d","uL","356.729200",
"AutoLV 163","B-Mode","Stroke Volume","uL","243.327516",
"AutoLV 163","B-Mode","Ejection Fraction","%","68.210709",
"AutoLV 163","B-Mode","Fractional Shortening","%","11.813874",
"AutoLV 163","B-Mode","Cardiac Output","mL/min","86.362916",
"AutoLV 163","B-Mode","Cycles","","3.000000",


