"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","02/05/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","100"
"Acquired By","Jenasee"
"Series Date","21/11/2024"
"Series Time","23:30:17"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"AutoLV 138","B-Mode","Heart Rate","BPM","452.830189",
"AutoLV 138","B-Mode","Area","mm2","34.882827",
"AutoLV 138","B-Mode","Area;s","mm2","34.290517",
"AutoLV 138","B-Mode","Area;d","mm2","65.777394",
"AutoLV 138","B-Mode","Volume","uL","90.319680",
"AutoLV 138","B-Mode","Volume;s","uL","88.018204",
"AutoLV 138","B-Mode","Volume;d","uL","273.401792",
"AutoLV 138","B-Mode","Stroke Volume","uL","185.383588",
"AutoLV 138","B-Mode","Ejection Fraction","%","67.806281",
"AutoLV 138","B-Mode","Fractional Shortening","%","15.621182",
"AutoLV 138","B-Mode","Cardiac Output","mL/min","83.947285",
"AutoLV 138","B-Mode","Cycles","","3.000000",


