"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","02/05/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","108"
"Acquired By","Jenasee"
"Series Date","07/03/2025"
"Series Time","16:25:11"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","PSLAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2","Instance 3","Instance 4","Instance 5","Instance 6"
"IVS;d","M-Mode","Depth","mm","2.013901","0.205313","2.006125","2.099433","2.379358","1.866163","1.912817","1.819509",
"IVS;s","M-Mode","Depth","mm","3.063617","0.201569","3.079169","3.452401","2.892552","3.032515","2.939206","2.985860",
"LVID;d","M-Mode","Depth","mm","7.200278","0.279406","7.044765","6.811494","7.604613","7.417997","7.138073","7.184727",
"LVID;s","M-Mode","Depth","mm","4.004474","0.112035","3.965596","3.872288","4.198866","4.058904","3.965596","3.965596",
"LVPW;d","M-Mode","Depth","mm","1.772855","0.177040","1.959471","1.819509","1.446276","1.726201","1.866163","1.819509",
"LVPW;s","M-Mode","Depth","mm","2.838123","8.560312E-02","2.939206","2.752590","2.939206","2.752590","2.845898","2.799244",

Calculation,,Units,
"EF",,"%",74.213703,
"FS",,"%",44.384453,
"LV Mass",,"mg",1003.517057,
"LV Mass (Corrected)",,"mg",802.813646,
"LV Vol;d",,"uL",272.183644,
"LV Vol;s",,"uL",70.186083,



