"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","02/05/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","126"
"Acquired By","Jenasee"
"Series Date","02/09/2024"
"Series Time","17:16:19"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","PSLAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2","Instance 3","Instance 4","Instance 5","Instance 6"
"IVS;d","M-Mode","Depth","mm","1.673361","0.259677","1.528750","2.189831","1.487432","1.570068","1.652703","1.611385",
"IVS;s","M-Mode","Depth","mm","2.885343","0.208097","2.974865","3.016182","3.016182","2.974865","2.479054","2.850912",
"LVID;d","M-Mode","Depth","mm","6.803626","0.224285","7.023986","6.404223","6.900034","6.941351","6.693446","6.858716",
"LVID;s","M-Mode","Depth","mm","3.615287","0.359961","3.883851","3.925169","3.635946","3.305405","3.883851","3.057500",
"LVPW;d","M-Mode","Depth","mm","1.542522","7.692912E-02","1.528750","1.404797","1.611385","1.611385","1.570068","1.528750",
"LVPW;s","M-Mode","Depth","mm","2.623665","0.340463","2.396419","2.231149","2.479054","2.974865","2.561689","3.098818",

Calculation,,Units,
"EF",,"%",77.043290,
"FS",,"%",46.862350,
"LV Mass",,"mg",727.548088,
"LV Mass (Corrected)",,"mg",582.038470,
"LV Vol;d",,"uL",239.530253,
"LV Vol;s",,"uL",54.988266,



