"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","26/04/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","38"
"Acquired By","Jenasee"
"Series Date","07/01/2025"
"Series Time","22:06:58"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"AutoLV 53","B-Mode","Heart Rate","BPM","402.077400",
"AutoLV 53","B-Mode","Area","mm2","28.376761",
"AutoLV 53","B-Mode","Area;s","mm2","28.581978",
"AutoLV 53","B-Mode","Area;d","mm2","67.507608",
"AutoLV 53","B-Mode","Volume","uL","62.668600",
"AutoLV 53","B-Mode","Volume;s","uL","63.164759",
"AutoLV 53","B-Mode","Volume;d","uL","276.110527",
"AutoLV 53","B-Mode","Stroke Volume","uL","212.945767",
"AutoLV 53","B-Mode","Ejection Fraction","%","77.123379",
"AutoLV 53","B-Mode","Fractional Shortening","%","19.870397",
"AutoLV 53","B-Mode","Cardiac Output","mL/min","85.620680",
"AutoLV 53","B-Mode","Cycles","","3.000000",


