"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","26/04/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","36"
"Acquired By","Jenasee"
"Series Date","01/11/2024"
"Series Time","18:25:00"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","PSLAX B-Mode"
,,,
"Measurement","Mode","Parameter","Units","Instance 1"
"LV Trace","B-Mode","Heart Rate","BPM","396.366639",
"LV Trace","B-Mode","Area","mm2","86.454378",
"LV Trace","B-Mode","Area;s","mm2","33.959709",
"LV Trace","B-Mode","Area;d","mm2","89.763829",
"LV Trace","B-Mode","Volume","uL","442.196244",
"LV Trace","B-Mode","Volume;s","uL","88.724643",
"LV Trace","B-Mode","Volume;d","uL","471.459739",
"LV Trace","B-Mode","Stroke Volume","uL","382.735096",
"LV Trace","B-Mode","Ejection Fraction","%","81.180865",
"LV Trace","B-Mode","Fractional Shortening","%","23.042681",
"LV Trace","B-Mode","Cardiac Output","mL/min","151.703424",

Calculation,,Units,
"Area;d (LV Trace)",,"mm2",89.763829,
"Area;s (LV Trace)",,"mm2",33.959709,
"CO (LV Trace)",,"mL/min",151.703424,
"EF (LV Trace)",,"%",81.180865,
"FS (LV Trace)",,"%",23.042681,
"SV (LV Trace)",,"uL",382.735096,
"V;d (LV Trace)",,"uL",471.459739,
"V;s (LV Trace)",,"uL",88.724643,



