"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","26/04/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","48"
"Acquired By","Jenasee"
"Series Date","08/01/2025"
"Series Time","18:29:42"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"AutoLV 69","B-Mode","Heart Rate","BPM","414.794331",
"AutoLV 69","B-Mode","Area","mm2","49.013092",
"AutoLV 69","B-Mode","Area;s","mm2","48.451217",
"AutoLV 69","B-Mode","Area;d","mm2","77.275763",
"AutoLV 69","B-Mode","Volume","uL","157.772690",
"AutoLV 69","B-Mode","Volume;s","uL","155.582123",
"AutoLV 69","B-Mode","Volume;d","uL","358.884900",
"AutoLV 69","B-Mode","Stroke Volume","uL","203.302777",
"AutoLV 69","B-Mode","Ejection Fraction","%","56.648462",
"AutoLV 69","B-Mode","Fractional Shortening","%","9.275973",
"AutoLV 69","B-Mode","Cardiac Output","mL/min","84.328839",
"AutoLV 69","B-Mode","Cycles","","3.000000",


