"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","26/04/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","46"
"Acquired By","Jenasee"
"Series Date","07/03/2025"
"Series Time","18:35:54"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","PSLAX B-Mode"
,,,
"Measurement","Mode","Parameter","Units","Instance 1"
"LV Trace","B-Mode","Heart Rate","BPM","362.647325",
"LV Trace","B-Mode","Area","mm2","27.888518",
"LV Trace","B-Mode","Area;s","mm2","28.449097",
"LV Trace","B-Mode","Area;d","mm2","67.581424",
"LV Trace","B-Mode","Volume","uL","66.092645",
"LV Trace","B-Mode","Volume;s","uL","68.756978",
"LV Trace","B-Mode","Volume;d","uL","306.443527",
"LV Trace","B-Mode","Stroke Volume","uL","237.686549",
"LV Trace","B-Mode","Ejection Fraction","%","77.562920",
"LV Trace","B-Mode","Fractional Shortening","%","17.041338",
"LV Trace","B-Mode","Cardiac Output","mL/min","86.196391",

Calculation,,Units,
"Area;d (LV Trace)",,"mm2",67.581424,
"Area;s (LV Trace)",,"mm2",28.449097,
"CO (LV Trace)",,"mL/min",86.196391,
"EF (LV Trace)",,"%",77.562920,
"FS (LV Trace)",,"%",17.041338,
"SV (LV Trace)",,"uL",237.686549,
"V;d (LV Trace)",,"uL",306.443527,
"V;s (LV Trace)",,"uL",68.756978,



