"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","28/04/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","56"
"Acquired By","Jenasee"
"Series Date","21/03/2025"
"Series Time","16:40:37"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"AutoLV 78","B-Mode","Heart Rate","BPM","365.074536",
"AutoLV 78","B-Mode","Area","mm2","68.738353",
"AutoLV 78","B-Mode","Area;s","mm2","31.855973",
"AutoLV 78","B-Mode","Area;d","mm2","71.517778",
"AutoLV 78","B-Mode","Volume","uL","314.752273",
"AutoLV 78","B-Mode","Volume;s","uL","84.696077",
"AutoLV 78","B-Mode","Volume;d","uL","345.597221",
"AutoLV 78","B-Mode","Stroke Volume","uL","260.901144",
"AutoLV 78","B-Mode","Ejection Fraction","%","75.492836",
"AutoLV 78","B-Mode","Fractional Shortening","%","18.259733",
"AutoLV 78","B-Mode","Cardiac Output","mL/min","95.248364",
"AutoLV 78","B-Mode","Cycles","","3.000000",


