"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","02/05/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","106"
"Acquired By","Jenasee"
"Series Date","11/12/2024"
"Series Time","19:51:58"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","PSLAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2","Instance 3","Instance 4","Instance 5","Instance 6"
"IVS;d","M-Mode","Depth","mm","1.843351","0.150312","2.098999","1.776076","1.816441","1.937537","1.735710","1.695345",
"IVS;s","M-Mode","Depth","mm","2.966854","0.185417","3.229229","3.108133","3.027402","2.825575","2.744844","2.865940",
"LVID;d","M-Mode","Depth","mm","6.936114","0.479255","6.821745","6.539188","6.337361","7.306130","6.983207","7.629053",
"LVID;s","M-Mode","Depth","mm","4.406552","0.315177","4.238363","4.238363","4.076901","4.924574","4.642016","4.319093",
"LVPW;d","M-Mode","Depth","mm","2.058633","0.284282","1.937537","2.341191","2.421921","1.937537","2.058633","1.654980",
"LVPW;s","M-Mode","Depth","mm","2.765027","0.124414","2.865940","2.664114","2.946671","2.623748","2.785210","2.704479",

Calculation,,Units,
"EF",,"%",64.828814,
"FS",,"%",36.469441,
"LV Mass",,"mg",989.184122,
"LV Mass (Corrected)",,"mg",791.347298,
"LV Vol;d",,"uL",250.196115,
"LV Vol;s",,"uL",87.996940,



