"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","28/04/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","55"
"Acquired By","Jenasee"
"Series Date","07/03/2025"
"Series Time","15:40:52"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"AutoLV 77","B-Mode","Heart Rate","BPM","369.401262",
"AutoLV 77","B-Mode","Area","mm2","60.386837",
"AutoLV 77","B-Mode","Area;s","mm2","43.844344",
"AutoLV 77","B-Mode","Area;d","mm2","83.213428",
"AutoLV 77","B-Mode","Volume","uL","231.661771",
"AutoLV 77","B-Mode","Volume;s","uL","134.250029",
"AutoLV 77","B-Mode","Volume;d","uL","392.978594",
"AutoLV 77","B-Mode","Stroke Volume","uL","258.728566",
"AutoLV 77","B-Mode","Ejection Fraction","%","65.837827",
"AutoLV 77","B-Mode","Fractional Shortening","%","16.647133",
"AutoLV 77","B-Mode","Cardiac Output","mL/min","95.574659",
"AutoLV 77","B-Mode","Cycles","","3.000000",


