"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","28/04/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","52"
"Acquired By","Jenasee"
"Series Date","02/09/2024"
"Series Time","17:36:58"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","PSLAX B-Mode"
,,,
"Measurement","Mode","Parameter","Units","Instance 1"
"LV Trace","B-Mode","Heart Rate","BPM","427.731242",
"LV Trace","B-Mode","Area","mm2","53.873967",
"LV Trace","B-Mode","Area;s","mm2","32.672555",
"LV Trace","B-Mode","Area;d","mm2","76.324004",
"LV Trace","B-Mode","Volume","uL","204.906467",
"LV Trace","B-Mode","Volume;s","uL","87.259675",
"LV Trace","B-Mode","Volume;d","uL","373.836968",
"LV Trace","B-Mode","Stroke Volume","uL","286.577292",
"LV Trace","B-Mode","Ejection Fraction","%","76.658361",
"LV Trace","B-Mode","Fractional Shortening","%","19.337895",
"LV Trace","B-Mode","Cardiac Output","mL/min","122.578061",

Calculation,,Units,
"Area;d (LV Trace)",,"mm2",76.324004,
"Area;s (LV Trace)",,"mm2",32.672555,
"CO (LV Trace)",,"mL/min",122.578061,
"EF (LV Trace)",,"%",76.658361,
"FS (LV Trace)",,"%",19.337895,
"SV (LV Trace)",,"uL",286.577292,
"V;d (LV Trace)",,"uL",373.836968,
"V;s (LV Trace)",,"uL",87.259675,



