"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","28/04/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","71"
"Acquired By","Jenasee"
"Series Date","02/09/2024"
"Series Time","13:27:29"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application","Cardiac"
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","PSLAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2","Instance 3","Instance 4","Instance 5","Instance 6"
"IVS;d","M-Mode","Depth","mm","1.602006","0.106999","1.500764","1.786624","1.643694","1.500764","1.607961","1.572229",
"IVS;s","M-Mode","Depth","mm","2.864553","0.138237","2.930063","2.715668","2.822865","2.787133","2.822865","3.108725",
"LVID;d","M-Mode","Depth","mm","6.473533","0.190982","6.717705","6.396113","6.181718","6.646240","6.467578","6.431845",
"LVID;s","M-Mode","Depth","mm","2.965795","0.127840","2.858598","2.930063","2.894330","3.215923","2.930063","2.965795",
"LVPW;d","M-Mode","Depth","mm","1.673471","7.293860E-02","1.536496","1.679426","1.679426","1.750891","1.715159","1.679426",
"LVPW;s","M-Mode","Depth","mm","2.846687","0.123091","2.751400","3.072993","2.822865","2.787133","2.894330","2.751400",

Calculation,,Units,
"EF",,"%",84.097633,
"FS",,"%",54.185836,
"LV Mass",,"mg",690.023654,
"LV Mass (Corrected)",,"mg",552.018923,
"LV Vol;d",,"uL",214.005813,
"LV Vol;s",,"uL",34.031990,



