"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","24/04/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","9"
"Acquired By","Jenasee"
"Series Date","01/11/2024"
"Series Time","22:15:52"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","PSLAX B-Mode"
,,,
"Measurement","Mode","Parameter","Units","Instance 1"
"LV Trace","B-Mode","Heart Rate","BPM","440.447789",
"LV Trace","B-Mode","Area","mm2","74.266130",
"LV Trace","B-Mode","Area;s","mm2","31.719557",
"LV Trace","B-Mode","Area;d","mm2","73.510524",
"LV Trace","B-Mode","Volume","uL","355.082333",
"LV Trace","B-Mode","Volume;s","uL","86.552710",
"LV Trace","B-Mode","Volume;d","uL","347.916782",
"LV Trace","B-Mode","Stroke Volume","uL","261.364072",
"LV Trace","B-Mode","Ejection Fraction","%","75.122583",
"LV Trace","B-Mode","Fractional Shortening","%","23.559593",
"LV Trace","B-Mode","Cardiac Output","mL/min","115.117228",

Calculation,,Units,
"Area;d (LV Trace)",,"mm2",73.510524,
"Area;s (LV Trace)",,"mm2",31.719557,
"CO (LV Trace)",,"mL/min",115.117228,
"EF (LV Trace)",,"%",75.122583,
"FS (LV Trace)",,"%",23.559593,
"SV (LV Trace)",,"uL",261.364072,
"V;d (LV Trace)",,"uL",347.916782,
"V;s (LV Trace)",,"uL",86.552710,



