"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","02/05/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","128"
"Acquired By","Jenasee"
"Series Date","31/08/2024"
"Series Time","17:25:30"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"AutoLV 172","B-Mode","Heart Rate","BPM","420.462509",
"AutoLV 172","B-Mode","Area","mm2","28.179403",
"AutoLV 172","B-Mode","Area;s","mm2","30.218507",
"AutoLV 172","B-Mode","Area;d","mm2","68.707705",
"AutoLV 172","B-Mode","Volume","uL","75.240798",
"AutoLV 172","B-Mode","Volume;s","uL","74.852105",
"AutoLV 172","B-Mode","Volume;d","uL","303.819135",
"AutoLV 172","B-Mode","Stroke Volume","uL","228.967030",
"AutoLV 172","B-Mode","Ejection Fraction","%","75.362939",
"AutoLV 172","B-Mode","Fractional Shortening","%","17.378338",
"AutoLV 172","B-Mode","Cardiac Output","mL/min","96.272052",
"AutoLV 172","B-Mode","Cycles","","3.000000",


