"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","28/04/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","50"
"Acquired By","Jenasee"
"Series Date","08/01/2025"
"Series Time","19:54:19"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"AutoLV 71","B-Mode","Heart Rate","BPM","396.628656",
"AutoLV 71","B-Mode","Area","mm2","64.549582",
"AutoLV 71","B-Mode","Area;s","mm2","27.241594",
"AutoLV 71","B-Mode","Area;d","mm2","61.795092",
"AutoLV 71","B-Mode","Volume","uL","256.457617",
"AutoLV 71","B-Mode","Volume;s","uL","60.001218",
"AutoLV 71","B-Mode","Volume;d","uL","246.016483",
"AutoLV 71","B-Mode","Stroke Volume","uL","186.015265",
"AutoLV 71","B-Mode","Ejection Fraction","%","75.610895",
"AutoLV 71","B-Mode","Fractional Shortening","%","19.109192",
"AutoLV 71","B-Mode","Cardiac Output","mL/min","73.778985",
"AutoLV 71","B-Mode","Cycles","","3.000000",


