"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","02/05/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","123"
"Acquired By","Jenasee"
"Series Date","06/12/2024"
"Series Time","15:58:43"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"AutoLV 167","B-Mode","Heart Rate","BPM","403.022670",
"AutoLV 167","B-Mode","Area","mm2","28.553031",
"AutoLV 167","B-Mode","Area;s","mm2","29.833526",
"AutoLV 167","B-Mode","Area;d","mm2","63.398738",
"AutoLV 167","B-Mode","Volume","uL","63.666928",
"AutoLV 167","B-Mode","Volume;s","uL","68.107373",
"AutoLV 167","B-Mode","Volume;d","uL","238.621549",
"AutoLV 167","B-Mode","Stroke Volume","uL","170.514176",
"AutoLV 167","B-Mode","Ejection Fraction","%","71.457996",
"AutoLV 167","B-Mode","Fractional Shortening","%","20.217594",
"AutoLV 167","B-Mode","Cardiac Output","mL/min","68.721079",
"AutoLV 167","B-Mode","Cycles","","3.000000",


