"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","02/05/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_WholeHeart_20Gy_Blinded"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","27/08/2024"
"Study Time","17:48:21"
"Study Notes",""


"Series Name","127"
"Acquired By","Jenasee"
"Series Date","07/01/2025"
"Series Time","16:32:49"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","PSLAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2","Instance 3","Instance 4","Instance 5","Instance 6"
"IVS;d","M-Mode","Depth","mm","1.557814","0.134854","1.734038","1.564863","1.691744","1.437983","1.395689","1.522570",
"IVS;s","M-Mode","Depth","mm","2.791378","0.151314","2.706791","2.791378","2.875965","2.622203","3.045140","2.706791",
"LVID;d","M-Mode","Depth","mm","7.309745","0.303121","7.147619","7.316794","6.893858","7.782023","7.485968","7.232206",
"LVID;s","M-Mode","Depth","mm","4.074284","0.188511","4.187067","4.060186","3.933305","4.398535","3.933305","3.933305",
"LVPW;d","M-Mode","Depth","mm","1.966653","0.106156","2.114680","1.860919","2.072387","1.945506","1.860919","1.945506",
"LVPW;s","M-Mode","Depth","mm","3.228412","9.136463E-02","3.214314","3.298901","3.172020","3.341195","3.087433","3.256608",

Calculation,,Units,
"EF",,"%",74.030518,
"FS",,"%",44.262296,
"LV Mass",,"mg",927.845066,
"LV Mass (Corrected)",,"mg",742.276053,
"LV Vol;d",,"uL",281.576818,
"LV Vol;s",,"uL",73.124042,



