"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","17/06/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_20Gy_30wk"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","01/05/2025"
"Study Time","15:33:47"
"Study Notes",""


"Series Name","4"
"Acquired By","Jenasee"
"Series Date","02/05/2025"
"Series Time","14:02:54"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"AutoLV 5","B-Mode","Heart Rate","BPM","356.612184",
"AutoLV 5","B-Mode","Area","mm2","62.876867",
"AutoLV 5","B-Mode","Area;s","mm2","30.293288",
"AutoLV 5","B-Mode","Area;d","mm2","64.993540",
"AutoLV 5","B-Mode","Volume","uL","265.052182",
"AutoLV 5","B-Mode","Volume;s","uL","69.697448",
"AutoLV 5","B-Mode","Volume;d","uL","275.928614",
"AutoLV 5","B-Mode","Stroke Volume","uL","206.231165",
"AutoLV 5","B-Mode","Ejection Fraction","%","74.740768",
"AutoLV 5","B-Mode","Fractional Shortening","%","12.418356",
"AutoLV 5","B-Mode","Cardiac Output","mL/min","73.544546",
"AutoLV 5","B-Mode","Cycles","","3.000000",


