"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","17/06/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_20Gy_30wk"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","01/05/2025"
"Study Time","15:33:47"
"Study Notes",""


"Series Name","23"
"Acquired By","Jenasee"
"Series Date","06/06/2025"
"Series Time","19:29:32"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"AutoLV 32","B-Mode","Heart Rate","BPM","286.875448",
"AutoLV 32","B-Mode","Area","mm2","77.668891",
"AutoLV 32","B-Mode","Area;s","mm2","37.730280",
"AutoLV 32","B-Mode","Area;d","mm2","81.943590",
"AutoLV 32","B-Mode","Volume","uL","388.391784",
"AutoLV 32","B-Mode","Volume;s","uL","102.749406",
"AutoLV 32","B-Mode","Volume;d","uL","416.572018",
"AutoLV 32","B-Mode","Stroke Volume","uL","313.822612",
"AutoLV 32","B-Mode","Ejection Fraction","%","75.334540",
"AutoLV 32","B-Mode","Fractional Shortening","%","13.297088",
"AutoLV 32","B-Mode","Cardiac Output","mL/min","90.028003",
"AutoLV 32","B-Mode","Cycles","","3.000000",


