"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","18/06/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_20Gy_30wk"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","01/05/2025"
"Study Time","15:33:47"
"Study Notes",""


"Series Name","25"
"Acquired By","Jenasee"
"Series Date","10/06/2025"
"Series Time","16:34:32"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"AutoLV 35","B-Mode","Heart Rate","BPM","299.925019",
"AutoLV 35","B-Mode","Area","mm2","77.744792",
"AutoLV 35","B-Mode","Area;s","mm2","37.808365",
"AutoLV 35","B-Mode","Area;d","mm2","79.925427",
"AutoLV 35","B-Mode","Volume","uL","354.706509",
"AutoLV 35","B-Mode","Volume;s","uL","99.341528",
"AutoLV 35","B-Mode","Volume;d","uL","375.155911",
"AutoLV 35","B-Mode","Stroke Volume","uL","275.814382",
"AutoLV 35","B-Mode","Ejection Fraction","%","73.519935",
"AutoLV 35","B-Mode","Fractional Shortening","%","9.521042",
"AutoLV 35","B-Mode","Cardiac Output","mL/min","82.723634",
"AutoLV 35","B-Mode","Cycles","","3.000000",


