"FUJIFILM VisualSonics Measurement Export"
"Institution",""
"Report Date","18/06/2025"

"Version Information"
"Company Name","Model","SW Version","SW Build","Report Version"
"FUJIFILM VisualSonics, Inc.","Vevo LAB","5.9.0","3539","8"

"Study","1"
"Study Name","JM_InVivo2_20Gy_30wk"
"Owner User Name","Administrator"
"Granting Institution",""
"Study Date","01/05/2025"
"Study Time","15:33:47"
"Study Notes",""


"Series Name","19"
"Acquired By","Jenasee"
"Series Date","06/06/2025"
"Series Time","18:30:35"
"Animal ID",""
"Sex",""
"Series Notes",""
"Application",""
"Measurement Package",""
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"AutoLV 45","B-Mode","Heart Rate","BPM","344.629523",
"AutoLV 45","B-Mode","Area","mm2","31.340227",
"AutoLV 45","B-Mode","Area;s","mm2","30.589958",
"AutoLV 45","B-Mode","Area;d","mm2","68.947211",
"AutoLV 45","B-Mode","Volume","uL","75.966757",
"AutoLV 45","B-Mode","Volume;s","uL","74.544947",
"AutoLV 45","B-Mode","Volume;d","uL","298.449646",
"AutoLV 45","B-Mode","Stroke Volume","uL","223.904699",
"AutoLV 45","B-Mode","Ejection Fraction","%","75.022605",
"AutoLV 45","B-Mode","Fractional Shortening","%","17.916823",
"AutoLV 45","B-Mode","Cardiac Output","mL/min","77.164170",
"AutoLV 45","B-Mode","Cycles","","3.000000",


